,article_name,content,enumeration_in_article,file_id,language_code
542,"Inteligencia artificial, la tecnología que nos permite ser más humanos ","Es un día lluvioso, te levantas muy temprano para ir a trabajar, y abres tu celular. Revisas tu correo, redes sociales y contestas algunos mensajes. Te arreglas para tu día, y mientras que ves las noticias te comes unos huevos con un café. Te alistas para salir, y pides un Uber para llegar al trabajo, mientras que escuchas Spotify o Apple Music y conoces tu nueva canción favorita. En solo de pronto dos o tres horas del día, has utilizado inteligencia artificial casi cada minuto de tu día. Desde la música que Spotify te recomienda mientras que te bañas o vas al trabajo, hasta los filtros de spam que utiliza Gmail o Outlook para evitar que veas esa propaganda en tu correo por veinteava vez.",0,21,es
543,"Inteligencia artificial, la tecnología que nos permite ser más humanos ","La mayor virtud y utilidad de la inteligencia artificial no es lo que nos venden las películas, robots andantes que aprenden de nuestros movimientos para hacer una revolución. La inteligencia artificial, es lo que nos permite ser más eficientes cada instante, nos permite ser más asertivos al tomar decisiones, incluso más importante nos permite tener una mejor experiencia como humanos. Cuando se desarrolla inteligencia artificial no solo se debe hacer en un esquema ético y legal, sino también se debe hacer con el propósito de complementar la inteligencia humana. Los humanos tenemos una capacidad mental inigualable, en últimas somos los creadores de la inteligencia artificial. Lo que nos permite esta nueva tecnología, es que esa inteligencia sea usada para innovar, crear, soñar, romper los límites de lo que pensábamos era imposible.",1,21,es
544,"Inteligencia artificial, la tecnología que nos permite ser más humanos ","Si lo vemos en estadísticas “la inteligencia artificial tiene un margen de error del 3% mientras que los humanos lo tenemos del 5%” (Retina, 2019) en actividades automatizables como lo son complejos cálculos, análisis de datos, probabilidades, entre otros. Pero en contraste a esto, al comparar ambas inteligencias con actividades como argumentación, curiosidad, creatividad e inteligencia emocional, los humanos se llevan la delantera (Fresno, 2018). No se debe entender ambas inteligencias como contrincantes, sino como complementarias, como se han demostrado en diferentes áreas.",2,21,es
545,"Inteligencia artificial, la tecnología que nos permite ser más humanos ","Un ejemplo se puede ver en el sector de la salud. Este trabaja todos los días para entender como el cuerpo humano y las enfermedades funcionan. Uno de estos es el cáncer de mamá, el cual es uno de los canceres más frecuentes con un porcentaje de 11,6% de todos los cánceres diagnosticados (Quironsalud). En mayo del 2019, el Computer Science and Artificial Intelligence Laboratory desarrollo un algoritmo que logra predecir la aparición de cáncer de mama hasta con 5 años de antelación (RGT Consultores Internacionales, 2020). Incluso una alianza entre el MIT y ocho diferentes farmacéuticas que utilizan inteligencia artificial para sintetizar productos químicos y hacer estudios entre moléculas y funciones biológicas para crear medicinas en tiempo récord (RGT Consultores Internacionales, 2020).",3,21,es
546,"Inteligencia artificial, la tecnología que nos permite ser más humanos ","Por otro lado, 15% de los niños en Colombia sufren de dificultades de aprendizaje, lo que les dificulta seguir su crecimiento profesional desde una edad temprana. Sin embargo, se ha creado una herramienta con IA que logra seleccionar recursos adaptados para este tipo de dificultades, así dando un enfoque especial para todos estos estudiantes (Inspiratics).",4,21,es
547,"Inteligencia artificial, la tecnología que nos permite ser más humanos ","La revolución tecnológica ya ha empezado y va con mayor fuerza que nunca. Es una oportunidad para empresas, gobiernos y personas particulares de cambiar para mejor la forma en que viven y operan todos los días. Es la oportunidad de explorar todo lo que nos hace humanos, de una forma eficiente e innovativa. Confiar en esta tecnología, no es saltar a una piscina con los ojos cerrados sin saber lo que hay abajo, es saltar viendo el panorama completo. Mucho se ha desarrollado en Colombia y en el mundo sobre acuerdos legales para que el desarrollo de esta tecnología tenga un enfoque social y justo. Adicionalmente, empresas líderes como Asesoftware, han tomado el liderazgo en este sector desarrollando cada día servicios y productos para que la mejor tecnología y el futuro llegue a tus manos. ¿Qué esperas para hacer parte del cambio?",5,21,es
548,"Inteligencia artificial, la tecnología que nos permite ser más humanos ","Retina, E. P. (2019, February 26). ""La inteligencia artificial cuenta con un margen de error del 3%; los humanos, un 5%"". EL PAÍS. .",6,21,es
549,"Inteligencia artificial, la tecnología que nos permite ser más humanos ","Fresno, B. G. del. (2018, May 21). Inteligencia artificial (AI): tres razones por las que los humanos son irreemplazables: BBVA. BBVA NOTICIAS. .",7,21,es
550,"Inteligencia artificial, la tecnología que nos permite ser más humanos ","RGT Consultores Internacionales. (2020, May 15). Inteligencia artificial en el sector salud. RGT Consultores Internacionales. .",8,21,es
551,"Inteligencia artificial, la tecnología que nos permite ser más humanos ",Inspiratics. (n.d.). 5 usos que ya tiene la Inteligencia Artificial en el aula. Inspiratics. .,9,21,es
